-7.4241,0.014797,-1.33578e-05,0.0017689,0.0440879,0.293848,-0.715476,0.00413876,-0.000142896,-7.15015,16.6174,-0.00294651,5.71576e-05,-9.87466e-05,2.79264e-06,-0.661051,6.01188,1.32436,-0.197982,0.493691,-0.35028,0.0148238,-0.000746171
-0.00538278,-6.4428e-05,2.57473e-06,-0.000183094,0.000262382,0.00068923,-0.000919534,-2.41079e-05,4.63468e-06,0.00178807,-0.00294651,0.000109282,-1.87132e-06,-2.07154e-05,9.21522e-08,0.00242819,0.0101341,-0.00246932,0.000341536,-0.00040018,0.00017677,-0.00050509,2.32022e-05
7.76593e-05,8.37852e-07,-4.32185e-08,7.80618e-06,-6.49154e-06,-4.50436e-06,8.35075e-06,7.2186e-07,-1.36721e-07,-3.67565e-05,5.71576e-05,-1.87132e-06,3.77827e-08,2.74516e-07,-1.39695e-09,-1.92981e-05,-0.00011495,1.86379e-05,-2.53752e-06,4.18905e-06,-1.68502e-06,4.52086e-06,-2.0989e-07
0.00411336,4.19685e-05,-1.45656e-06,-0.000214832,0.000106438,-0.000480014,0.000648592,5.97503e-07,9.01119e-08,-6.06533e-05,-9.87466e-05,-2.07154e-05,2.74516e-07,1.14013e-05,-5.90847e-08,-0.00117534,-0.00644037,0.00113871,-0.000165767,-6.1349e-06,-2.86523e-06,0.000235233,-1.04642e-05
-2.97576e-05,-1.71081e-07,8.1904e-09,7.08369e-07,-4.32308e-07,1.62344e-06,-2.72229e-06,-7.3861e-08,3.68075e-09,8.40649e-08,2.79264e-06,9.21522e-08,-1.39695e-09,-5.90847e-08,3.66397e-10,2.84758e-06,3.52073e-05,-2.02319e-06,3.37288e-07,6.01146e-07,-3.28245e-07,-7.60224e-07,3.4505e-08
-321.053,0.0988713,-0.0074477,-0.259273,0.163349,0.116095,-0.225123,0.00876916,-0.00103284,-0.0377316,-0.661051,0.00242819,-1.92981e-05,-0.00117534,2.84758e-06,676.038,-326.9,-15.9447,2.35184,0.253516,-0.224441,-0.254424,0.0121929
-53.4365,-0.548157,0.00675796,-1.98982,1.44081,0.317232,-0.730475,-0.366475,0.0148842,-3.45113,6.01188,0.0101341,-0.00011495,-0.00644037,3.52073e-05,-326.9,401.111,-6.5664,0.635302,-0.586164,-0.0390581,-0.0829144,0.0234333
-25.3903,-0.254082,0.0166177,0.235687,-0.0963091,-0.17667,0.352151,-0.0182788,0.00161714,-0.158774,1.32436,-0.00246932,1.86379e-05,0.00113871,-2.02319e-06,-15.9447,-6.5664,30.0413,-4.45921,-0.51791,0.439948,-0.300495,0.0132208
4.08075,0.0405222,-0.00254619,-0.0305744,0.010024,0.0281467,-0.0545516,0.00314995,-0.000252991,0.0309011,-0.197982,0.000341536,-2.53752e-06,-0.000165767,3.37288e-07,2.35184,0.635302,-4.45921,0.664303,0.0709497,-0.0613441,0.0444909,-0.00199322
1.104,0.00444578,-0.000410254,0.0051869,0.0153884,-0.0344679,0.0404636,0.00185597,-0.000137248,-0.228023,0.493691,-0.00040018,4.18905e-06,-6.1349e-06,6.01146e-07,0.253516,-0.586164,-0.51791,0.0709497,0.521066,-0.285589,-0.00497815,5.6088e-05
-0.413105,-0.00283088,0.000286533,0.00568298,-0.011912,0.01877,-0.0217444,-0.000541594,6.5643e-05,0.131504,-0.35028,0.00017677,-1.68502e-06,-2.86523e-06,-3.28245e-07,-0.224441,-0.0390581,0.439948,-0.0613441,-0.285589,0.170306,-0.00185025,0.000130913
-0.400316,-0.00424056,0.000188807,0.01958,-0.0219439,-0.00488592,0.00685814,-0.00256142,0.000223038,0.0249215,0.0148238,-0.00050509,4.52086e-06,0.000235233,-7.60224e-07,-0.254424,-0.0829144,-0.300495,0.0444909,-0.00497815,-0.00185025,0.234446,-0.010733
-0.000467753,0.000179239,-9.44363e-06,-0.000953725,0.00104761,0.000221877,-0.000428514,7.0526e-05,-7.83418e-06,-0.000962032,-0.000746171,2.32022e-05,-2.0989e-07,-1.04642e-05,3.4505e-08,0.0121929,0.0234333,0.0132208,-0.00199322,5.6088e-05,0.000130913,-0.010733,0.000495091
