x1,x2,y
0.750135,-1.76973,0
-0.361056,-2.61257,0
-3.83535,-1.45147,0
1.89666,2.07235,1
-0.903267,-1.35647,0
-0.229487,2.44109,1
-2.78746,-1.69953,0
5.34526,-0.0601868,1
-1.40473,0.0293456,1
5.93556,2.2887,1
-4.40746,-1.26943,0
3.83811,0.858228,1
3.47632,-0.718034,1
-1.46854,-1.58114,0
4.34381,1.95374,1
0.182771,1.28701,1
-1.45694,-2.70678,0
1.45774,3.04833,1
2.2731,2.95416,1
-0.112187,-4.63429,0
2.19621,4.15358,1
1.3274,0.0180392,0
-3.6956,-3.05999,0
-1.99237,-1.43325,0
-1.85083,-2.71315,0
-2.16306,-2.54267,0
-2.81163,0.300855,0
1.04721,-3.59228,0
-1.6706,1.66625,0
-2.36512,-2.27023,0
2.96514,4.01612,1
-1.53193,-3.53241,0
1.72343,2.57537,1
1.71522,1.3184,1
-1.3192,2.33574,1
-2.85062,-2.8114,0
-2.88427,1.15388,0
1.8964,2.55,1
-1.64591,-2.44287,0
-3.41378,0.742269,0
-2.55091,-1.2143,0
0.759605,2.44782,1
-1.08442,-2.34584,0
1.7288,1.97577,1
0.98141,-2.86577,0
-3.60123,-0.827122,0
-2.49788,-2.92542,0
-3.09562,-4.74191,0
0.650293,-3.08956,0
1.96429,2.10335,1
4.30172,4.10005,1
1.45912,1.01471,1
-0.414134,-3.22815,0
4.23369,3.12496,1
3.31373,3.5603,1
-3.42163,-3.30888,0
-0.919136,0.853289,1
1.68345,2.26354,1
-0.616388,3.63036,1
2.55031,5.77725,1
1.79197,-1.9753,0
-2.04185,-2.82307,0
5.45995,1.14426,1
1.33769,3.40039,1
1.23431,1.79086,1
1.37898,3.95514,1
1.43877,1.73035,1
-2.69776,-1.85771,0
-2.39133,-1.09789,0
-1.06614,-0.103943,0
-3.25308,-3.24414,0
1.75386,3.32807,1
5.51599,1.404,1
2.38983,1.97804,1
